,step,loss,lr,mse_mean,mse_std,mse_err,ll_mean,ll_std,ll_err,nc_mean,nc_std,nc_err
51,4489,0.56999373,0.0004497071,,,,,,,,,
52,4499,0.5716676,0.00045066408,,,,,,,,,
53,4509,0.5767602,0.00045162113,,,,,,,,,
54,4519,0.5662819,0.00045257818,,,,,,,,,
55,4529,0.5675721,0.00045353518,,,,,,,,,
56,4539,0.5706136,0.00045449223,,,,,,,,,
57,4549,0.5637633,0.00045544928,,,,,,,,,
58,4559,0.55875754,0.00045640627,,,,,,,,,
59,4569,0.57432234,0.00045736332,,,,,,,,,
60,4579,0.5850221,0.00045832037,,,,,,,,,
61,4589,0.569876,0.00045927736,,,,,,,,,
62,4599,0.5714705,0.0004602344,,,,,,,,,
63,4609,0.58020204,0.00046119146,,,,,,,,,
64,4619,0.57316905,0.00046214845,,,,,,,,,
65,4629,0.54101497,0.0004631055,,,,,,,,,
66,4639,0.5640775,0.00046406256,,,,,,,,,
67,4649,0.56565297,0.00046501955,,,,,,,,,
68,4659,0.5609917,0.0004659766,,,,,,,,,
69,4669,0.57331777,0.00046693365,,,,,,,,,
70,4679,0.55607885,0.00046789064,,,,,,,,,
71,4689,0.5566875,0.0004688477,,,,,,,,,
72,4699,0.55743873,0.00046980474,,,,,,,,,
73,4709,0.5841657,0.00047076173,,,,,,,,,
74,4719,0.5689912,0.00047171878,,,,,,,,,
75,4729,0.5716369,0.00047267583,,,,,,,,,
76,4739,0.56011933,0.00047363283,,,,,,,,,
77,4749,0.5538331,0.00047458988,,,,,,,,,
78,4759,0.5598024,0.00047554693,,,,,,,,,
79,4769,0.5618104,0.00047650392,,,,,,,,,
80,4779,0.5765383,0.00047746097,,,,,,,,,
81,4789,0.55750936,0.00047841802,,,,,,,,,
82,4799,0.55848104,0.000479375,,,,,,,,,
83,4809,0.56448144,0.00048033206,,,,,,,,,
84,4819,0.5719503,0.0004812891,,,,,,,,,
85,4829,0.5634839,0.00048224616,,,,,,,,,
86,4839,0.5695355,0.00048320316,,,,,,,,,
87,4849,0.561064,0.0004841602,,,,,,,,,
88,4859,0.5698565,0.00048511726,,,,,,,,,
89,4869,0.5586735,0.00048607425,,,,,,,,,
90,4879,0.5692395,0.0004870313,,,,,,,,,
91,4889,0.5668879,0.00048798835,,,,,,,,,
92,4899,0.5816877,0.00048894534,,,,,,,,,
93,4909,0.58064485,0.0004899024,,,,,,,,,
94,4919,0.55722827,0.00049085944,,,,,,,,,
95,4929,0.56537974,0.00049181643,,,,,,,,,
96,4939,0.5623877,0.0004927735,,,,,,,,,
