,step,loss,lr,mse_mean,mse_std,mse_err,ll_mean,ll_std,ll_err,nc_mean,nc_std,nc_err
87,2869,0.57331717,0.00029466802,,,,,,,,,
88,2879,0.5767533,0.00029562507,,,,,,,,,
89,2889,0.556777,0.00029658206,,,,,,,,,
90,2899,0.5741691,0.0002975391,,,,,,,,,
91,2909,0.5861281,0.00029849616,,,,,,,,,
92,2919,0.56376415,0.00029945315,,,,,,,,,
93,2929,0.56369925,0.0003004102,,,,,,,,,
94,2939,0.5729552,0.00030136725,,,,,,,,,
95,2949,0.57274765,0.00030232425,,,,,,,,,
96,2959,0.56139183,0.0003032813,,,,,,,,,
97,2969,0.5618445,0.00030423835,,,,,,,,,
98,2979,0.5699447,0.00030519534,,,,,,,,,
0,2989,0.57038045,0.0003061524,,,,,,,,,
1,2999,0.6002021,0.00030710944,,,,,,,,,
2,3009,0.6010348,0.00030806643,,,,,,,,,
3,3019,0.57101357,0.00030902348,,,,,,,,,
4,3029,0.5516182,0.00030998053,,,,,,,,,
5,3039,0.557631,0.00031093752,,,,,,,,,
6,3049,0.5581658,0.00031189458,,,,,,,,,
7,3059,0.5655036,0.00031285163,,,,,,,,,
8,3069,0.56499666,0.00031380862,,,,,,,,,
9,3079,0.5645782,0.00031476567,,,,,,,,,
10,3089,0.5598124,0.00031572272,,,,,,,,,
11,3099,0.57722855,0.0003166797,,,,,,,,,
12,3109,0.55732477,0.00031763676,,,,,,,,,
13,3119,0.5670073,0.0003185938,,,,,,,,,
14,3129,0.5752721,0.0003195508,,,,,,,,,
15,3139,0.5474823,0.00032050785,,,,,,,,,
16,3149,0.5676253,0.0003214649,,,,,,,,,
17,3159,0.5722908,0.0003224219,,,,,,,,,
18,3169,0.55978525,0.00032337895,,,,,,,,,
19,3179,0.56231153,0.000324336,,,,,,,,,
20,3189,0.569914,0.000325293,,,,,,,,,
21,3199,0.5730753,0.00032625004,,,,,,,,,
22,3209,0.56794685,0.0003272071,,,,,,,,,
23,3219,0.5584114,0.00032816408,,,,,,,,,
24,3229,0.5522166,0.00032912113,,,,,,,,,
25,3239,0.5764437,0.00033007818,,,,,,,,,
26,3249,0.5563259,0.00033103517,,,,,,,,,
27,3259,0.55619,0.00033199223,,,,,,,,,
28,3269,0.5629689,0.00033294928,,,,,,,,,
29,3279,0.5535674,0.00033390627,,,,,,,,,
30,3289,0.56905127,0.00033486332,,,,,,,,,
31,3299,0.56894124,0.00033582037,,,,,,,,,
32,3309,0.5517433,0.00033677736,,,,,,,,,
33,3319,0.56305295,0.0003377344,,,,,,,,,
34,3329,0.54881525,0.00033869146,,,,,,,,,
35,3339,0.5528487,0.00033964845,,,,,,,,,
36,3349,0.5630065,0.0003406055,,,,,,,,,
37,3359,0.5614734,0.00034156255,,,,,,,,,
38,3369,0.54815507,0.00034251955,,,,,,,,,
39,3379,0.55992687,0.0003434766,,,,,,,,,
40,3389,0.5591055,0.00034443365,,,,,,,,,
41,3399,0.5522924,0.00034539064,,,,,,,,,
42,3409,0.55238456,0.0003463477,,,,,,,,,
43,3419,0.55513364,0.00034730474,,,,,,,,,
44,3429,0.55632913,0.00034826173,,,,,,,,,
45,3439,0.5606983,0.00034921878,,,,,,,,,
46,3449,0.563464,0.00035017583,,,,,,,,,
47,3459,0.5523522,0.00035113283,,,,,,,,,
48,3469,0.55091727,0.00035208988,,,,,,,,,
49,3479,0.55960464,0.00035304693,,,,,,,,,
50,3489,0.5602492,0.00035400392,,,,,,,,,
51,3499,0.5576845,0.00035496097,,,,,,,,,
52,3509,0.5549329,0.00035591802,,,,,,,,,
53,3519,0.5535605,0.000356875,,,,,,,,,
54,3529,0.56456345,0.00035783206,,,,,,,,,
55,3539,0.56413203,0.0003587891,,,,,,,,,
56,3549,0.562162,0.00035974616,,,,,,,,,
57,3559,0.5433177,0.00036070315,,,,,,,,,
58,3569,0.5525805,0.0003616602,,,,,,,,,
59,3579,0.5537095,0.00036261725,,,,,,,,,
60,3589,0.5447956,0.00036357425,,,,,,,,,
61,3599,0.55765843,0.0003645313,,,,,,,,,
62,3609,0.5774996,0.00036548835,,,,,,,,,
63,3619,0.5742316,0.00036644534,,,,,,,,,
64,3629,0.5605011,0.0003674024,,,,,,,,,
65,3639,0.55543905,0.00036835944,,,,,,,,,
66,3649,0.56433713,0.00036931643,,,,,,,,,
67,3659,0.5604143,0.00037027348,,,,,,,,,
68,3669,0.57624555,0.00037123053,,,,,,,,,
69,3679,0.5607151,0.00037218753,,,,,,,,,
70,3689,0.5378158,0.00037314458,,,,,,,,,
71,3699,0.5538386,0.00037410163,,,,,,,,,
72,3709,0.54498166,0.00037505862,,,,,,,,,
73,3719,0.5525222,0.00037601567,,,,,,,,,
74,3729,0.5438594,0.00037697272,,,,,,,,,
75,3739,0.5556346,0.0003779297,,,,,,,,,
76,3749,0.564576,0.00037888676,,,,,,,,,
77,3759,0.5425567,0.0003798438,,,,,,,,,
78,3769,0.5417273,0.0003808008,,,,,,,,,
79,3779,0.55188334,0.00038175785,,,,,,,,,
80,3789,0.5524168,0.0003827149,,,,,,,,,
81,3799,0.55956525,0.0003836719,,,,,,,,,
82,3809,0.5603575,0.00038462895,,,,,,,,,
83,3819,0.5455617,0.000385586,,,,,,,,,
84,3829,0.5602577,0.000386543,,,,,,,,,
85,3839,0.5775553,0.00038750004,,,,,,,,,
86,3849,0.54901963,0.0003884571,,,,,,,,,
87,3859,0.5531603,0.00038941408,,,,,,,,,
88,3869,0.55164206,0.00039037113,,,,,,,,,
89,3879,0.5476744,0.00039132818,,,,,,,,,
90,3889,0.5757544,0.00039228518,,,,,,,,,
91,3899,0.5467359,0.00039324223,,,,,,,,,
92,3909,0.56005836,0.00039419928,,,,,,,,,
93,3919,0.5475341,0.00039515627,,,,,,,,,
94,3929,0.5605014,0.00039611332,,,,,,,,,
95,3939,0.561751,0.00039707037,,,,,,,,,
96,3949,0.56606317,0.00039802736,,,,,,,,,
97,3959,0.5545789,0.0003989844,,,,,,,,,
98,3969,0.54509705,0.00039994146,,,,,,,,,
0,3979,0.54588115,0.00040089845,,,,,,,,,
1,3989,0.54479045,0.0004018555,,,,,,,,,
