,step,loss,lr,mse_mean,mse_std,mse_err,ll_mean,ll_std,ll_err,nc_mean,nc_std,nc_err
87,3859,0.50254935,0.00038941408,,,,,,,,,
88,3869,0.49781504,0.00039037113,,,,,,,,,
89,3879,0.49908668,0.00039132818,,,,,,,,,
90,3889,0.4850123,0.00039228518,,,,,,,,,
91,3899,0.50182956,0.00039324223,,,,,,,,,
92,3909,0.5167087,0.00039419928,,,,,,,,,
93,3919,0.49960002,0.00039515627,,,,,,,,,
94,3929,0.49877992,0.00039611332,,,,,,,,,
95,3939,0.49419165,0.00039707037,,,,,,,,,
96,3949,0.50251615,0.00039802736,,,,,,,,,
97,3959,0.49775535,0.0003989844,,,,,,,,,
98,3969,0.5062417,0.00039994146,,,,,,,,,
0,3979,0.50409216,0.00040089845,,,,,,,,,
1,3989,0.52169085,0.0004018555,,,,,,,,,
2,3999,0.49333346,0.00040281255,,,,,,,,,
3,4009,0.4837277,0.00040376955,,,,,,,,,
4,4019,0.4931354,0.0004047266,,,,,,,,,
5,4029,0.49435526,0.00040568365,,,,,,,,,
6,4039,0.49550468,0.00040664064,,,,,,,,,
7,4049,0.5045265,0.0004075977,,,,,,,,,
8,4059,0.4947705,0.00040855474,,,,,,,,,
9,4069,0.5033048,0.00040951173,,,,,,,,,
10,4079,0.49787638,0.00041046878,,,,,,,,,
11,4089,0.5084257,0.00041142583,,,,,,,,,
12,4099,0.49224755,0.00041238283,,,,,,,,,
13,4109,0.4944021,0.00041333988,,,,,,,,,
14,4119,0.49773654,0.00041429693,,,,,,,,,
15,4129,0.486156,0.00041525392,,,,,,,,,
16,4139,0.4956764,0.00041621097,,,,,,,,,
17,4149,0.4956205,0.00041716802,,,,,,,,,
18,4159,0.5086099,0.00041812507,,,,,,,,,
19,4169,0.49884397,0.00041908206,,,,,,,,,
20,4179,0.49011633,0.0004200391,,,,,,,,,
21,4189,0.51754797,0.00042099616,,,,,,,,,
22,4199,0.4941114,0.00042195315,,,,,,,,,
23,4209,0.48960227,0.0004229102,,,,,,,,,
24,4219,0.48694998,0.00042386726,,,,,,,,,
25,4229,0.4927281,0.00042482425,,,,,,,,,
26,4239,0.47950312,0.0004257813,,,,,,,,,
27,4249,0.48989046,0.00042673835,,,,,,,,,
28,4259,0.5012451,0.00042769534,,,,,,,,,
29,4269,0.5022799,0.0004286524,,,,,,,,,
30,4279,0.48628706,0.00042960944,,,,,,,,,
31,4289,0.50411844,0.00043056643,,,,,,,,,
32,4299,0.49067196,0.00043152348,,,,,,,,,
33,4309,0.50702,0.00043248053,,,,,,,,,
34,4319,0.49786648,0.00043343753,,,,,,,,,
35,4329,0.51124156,0.00043439458,,,,,,,,,
36,4339,0.48313522,0.00043535163,,,,,,,,,
37,4349,0.49162662,0.00043630862,,,,,,,,,
38,4359,0.5035596,0.00043726567,,,,,,,,,
39,4369,0.48938006,0.00043822272,,,,,,,,,
40,4379,0.50901496,0.0004391797,,,,,,,,,
41,4389,0.493211,0.00044013676,,,,,,,,,
42,4399,0.47835034,0.0004410938,,,,,,,,,
43,4409,0.48350936,0.0004420508,,,,,,,,,
44,4419,0.49992955,0.00044300786,,,,,,,,,
45,4429,0.5051755,0.0004439649,,,,,,,,,
46,4439,0.4735219,0.0004449219,,,,,,,,,
47,4449,0.47884202,0.00044587895,,,,,,,,,
48,4459,0.4881885,0.000446836,,,,,,,,,
49,4469,0.48406827,0.000447793,,,,,,,,,
50,4479,0.48912072,0.00044875004,,,,,,,,,
51,4489,0.49170014,0.0004497071,,,,,,,,,
52,4499,0.5126331,0.00045066408,,,,,,,,,
53,4509,0.49920171,0.00045162113,,,,,,,,,
54,4519,0.48398113,0.00045257818,,,,,,,,,
55,4529,0.47720844,0.00045353518,,,,,,,,,
56,4539,0.48871595,0.00045449223,,,,,,,,,
57,4549,0.495075,0.00045544928,,,,,,,,,
58,4559,0.4929142,0.00045640627,,,,,,,,,
59,4569,0.49432057,0.00045736332,,,,,,,,,
60,4579,0.4747182,0.00045832037,,,,,,,,,
61,4589,0.49704507,0.00045927736,,,,,,,,,
62,4599,0.46464086,0.0004602344,,,,,,,,,
63,4609,0.4990825,0.00046119146,,,,,,,,,
64,4619,0.5135346,0.00046214845,,,,,,,,,
65,4629,0.5136426,0.0004631055,,,,,,,,,
66,4639,0.49693033,0.00046406256,,,,,,,,,
67,4649,0.48156613,0.00046501955,,,,,,,,,
68,4659,0.5000086,0.0004659766,,,,,,,,,
69,4669,0.5005721,0.00046693365,,,,,,,,,
70,4679,0.4852774,0.00046789064,,,,,,,,,
71,4689,0.49481887,0.0004688477,,,,,,,,,
72,4699,0.48658663,0.00046980474,,,,,,,,,
73,4709,0.5090085,0.00047076173,,,,,,,,,
74,4719,0.49422505,0.00047171878,,,,,,,,,
75,4729,0.49135035,0.00047267583,,,,,,,,,
76,4739,0.4986127,0.00047363283,,,,,,,,,
